"","nuvirdi","teg_eign","ibm2","fjbilsk","fjherb","fjstof","matssvaedi","nafn_baer"
"26332",29186,"Íbúðareign",126.7,0,2,1,2040,"Njarðvík"
"26333",26865,"Raðhús",113.2,0,4,1,2050,"Keflavík"
"26334",11923,"Íbúðareign",70.1,0,1,1,2050,"Keflavík"
"26335",55866,"Íbúðareign",113.7,1,2,2,72,"Hagar/Melar vestan Hofsvallagötu"
"26336",25786,"Íbúðareign",58.5,0,1,1,100,"Laugarneshverfi/Vogar"
"26337",29948,"Íbúðareign",60.7,0,2,1,90,"Holt/Tún"
"26338",46194,"Íbúðareign",129.6,0,4,1,100,"Laugarneshverfi/Vogar"
"26339",40992,"Íbúðareign",93.2,0,2,2,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"26340",13601,"Raðhús",61.9,0,1,1,2060,"Grindavík"
"26341",23550,"Raðhús",109.6,0,3,1,2060,"Grindavík"
"26342",26430,"Íbúðareign",79.2,0,2,1,150,"Seljahverfi"
"26343",45930,"Raðhús",171.2,0,3,3,220,"Selás"
"26344",29688,"Íbúðareign",109.6,0,3,2,600,"Hafnarfjörður"
"26345",11700,"Einbýlishús",130.9,0,5,2,4160,"Flateyri"
"26346",15506,"Íbúðareign",84.2,0,1,1,8200,"Vestmannaeyjar"
"26347",27730,"Íbúðarhús",247.8,0,9,2,8200,"Vestmannaeyjar"
"26348",28179,"Íbúðareign",100.4,0,3,1,100,"Laugarneshverfi/Vogar"
"26349",45947,"Raðhús",163.6,0,3,2,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"26350",38150,"Íbúðareign",99.6,0,3,1,85,"Kringlan"
"26351",47420,"Íbúðareign",101.6,1,1,2,75,"Skerjafjörður"
"26352",29794,"Íbúðareign",113.5,1,3,1,350,"Kópavogur: Hvörf, Þing"
"26353",46925,"Íbúðareign",102.5,1,2,1,300,"Kópavogur: Vesturbær"
"26354",23031,"Íbúðareign",118.2,0,4,2,600,"Hafnarfjörður"
"26355",34665,"Íbúðareign",74.4,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"26356",28424,"Íbúðareign",56.9,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26357",49626,"Raðhús",217.9,0,6,1,320,"Kópavogur: Austurbær"
"26358",22992,"Íbúðareign",87.2,0,2,1,700,"Garðarbær: Álftanes"
"26359",52126,"Íbúðareign",119.4,1,3,1,300,"Kópavogur: Vesturbær"
"26360",29486,"Einbýlishús",142.4,0,4,1,7210,"Höfn"
"26361",33493,"Íbúðareign",98.7,0,3,1,320,"Kópavogur: Austurbær"
"26362",64959,"Einbýlishús",167,0,4,1,351,"Kópavogur: Kórar"
"26363",28973,"Íbúðareign",89.5,0,3,1,320,"Kópavogur: Austurbær"
"26364",34564,"Íbúðareign",129,0,3,2,600,"Hafnarfjörður"
"26365",29493,"Íbúðareign",78.5,0,2,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"26366",81499,"Einbýlishús",256.6,0,4,2,340,"Kópavogur: Lindir, Salir"
"26367",24124,"Einbýlishús",67.3,0,1,1,8055,"Árnessvæði"
"26368",9500,"Íbúðareign",69.7,0,2,1,2050,"Keflavík"
"26369",29886,"Raðhús",83.9,0,3,1,2040,"Njarðvík"
"26370",20469,"Íbúðareign",99.7,0,3,1,2010,"Vogar"
"26371",22479,"Einbýlishús",135,0,4,1,2030,"Garður"
"26372",15500,"Parhús",112.2,0,3,1,2030,"Garður"
"26373",31825,"Íbúðareign",94.9,1,2,1,180,"Grafarholt"
"26374",62734,"Íbúðarhús",156.5,0,3,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26375",22211,"Íbúðareign",50.4,0,1,1,70,"Melar: Að sjó"
"26376",21040,"Íbúðareign",59.4,0,2,1,281,"Réttarholt"
"26377",27077,"Íbúðareign",77.5,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"26378",36742,"Íbúðareign",110.8,0,3,1,351,"Kópavogur: Kórar"
"26379",31460,"Íbúðareign",42.6,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"26380",38475,"Íbúðareign",97.5,1,2,1,90,"Holt/Tún"
"26381",52959,"Íbúðareign",134.8,1,2,2,510,"Garðabær: Sjáland"
"26382",46946,"Íbúðareign",156.9,1,3,1,680,"Hafnarfjörður - Börð"
"26383",40395,"Íbúðareign",133.2,1,2,3,72,"Hagar/Melar vestan Hofsvallagötu"
"26384",25327,"Íbúðareign",79.5,0,2,1,80,"Hlíðar"
"26385",20400,"Einbýlishús",222.2,0,6,1,4120,"Hnífsdalur"
"26386",47696,"Einbýlishús",201.5,0,6,1,6030,"Akureyri: Efri brekka"
"26387",14949,"Íbúðareign",105.4,0,3,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"26388",24240,"Einbýlishús",141.4,0,3,1,6210,"Húsavík"
"26389",27692,"Íbúðareign",83.9,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"26390",22168,"Íbúðareign",41.7,0,1,1,600,"Hafnarfjörður"
"26391",32629,"Íbúðareign",117,0,3,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"26392",120000,"Einbýlishús",222.9,0,8,3,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"26393",29193,"Íbúðareign",62.7,0,1,1,280,"Fossvogur"
"26394",33490,"Íbúðareign",94.3,1,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"26395",52334,"Einbýlishús",130.2,0,3,1,340,"Kópavogur: Lindir, Salir"
"26396",85770,"Einbýlishús",284.7,0,5,2,300,"Kópavogur: Vesturbær"
"26397",34973,"Íbúðareign",95.2,1,2,1,351,"Kópavogur: Kórar"
"26398",40557,"Íbúðareign",124.5,0,4,2,80,"Hlíðar"
"26399",30815,"Íbúðareign",75.1,0,2,1,100,"Laugarneshverfi/Vogar"
"26400",43938,"Íbúðareign",101.7,1,2,1,100,"Laugarneshverfi/Vogar"
"26401",33380,"Íbúðareign",81.2,0,2,1,100,"Laugarneshverfi/Vogar"
"26402",47500,"Íbúðareign",118.9,1,2,1,90,"Holt/Tún"
"26403",30000,"Íbúðareign",62.5,1,1,1,400,"Seltjarnarnes"
"26404",52267,"Íbúðareign",105.1,1,2,1,320,"Kópavogur: Austurbær"
"26405",46314,"Íbúðareign",102.7,0,2,2,80,"Hlíðar"
"26406",27254,"Íbúðareign",100.2,0,3,1,150,"Seljahverfi"
"26407",28875,"Íbúðareign",73.9,0,2,1,351,"Kópavogur: Kórar"
"26408",18580,"Íbúðareign",60,0,2,1,100,"Laugarneshverfi/Vogar"
"26409",26538,"Íbúðareign",69.3,0,1,1,500,"Garðabær"
"26410",32883,"Íbúðareign",115.4,1,3,1,180,"Grafarholt"
"26411",36286,"Íbúðareign",105.7,0,4,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"26412",27968,"Íbúðareign",96.9,0,3,1,6010,"Akureyri: Naustahverfi"
"26413",33729,"Raðhús",109.8,0,3,1,8010,"Selfoss"
"26414",18850,"Parhús",98.6,0,3,1,8180,"Hella"
"26415",11478,"Íbúðareign",63.4,0,2,1,8200,"Vestmannaeyjar"
"26416",33819,"Íbúðareign",90.1,0,1,2,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"26417",138367,"Einbýlishús",191.8,0,4,1,280,"Fossvogur"
"26418",54636,"Íbúðareign",134.2,1,2,2,510,"Garðabær: Sjáland"
"26419",41723,"Íbúðareign",127.4,0,2,1,520,"Garðabær: Ásar"
"26420",40960,"Íbúðareign",131.7,0,5,1,320,"Kópavogur: Austurbær"
"26421",42420,"Íbúðareign",151.8,0,4,1,210,"Ártúnsholt/Höfðar"
"26422",34430,"Íbúðareign",94.9,1,2,1,181,"Úlfarsárdalur"
"26423",30061,"Íbúðareign",75.1,0,2,1,100,"Laugarneshverfi/Vogar"
"26424",43945,"Íbúðareign",141.7,0,5,1,100,"Laugarneshverfi/Vogar"
"26425",37350,"Íbúðareign",100,0,3,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"26426",35066,"Íbúðareign",104.2,0,3,1,630,"Hafnarfjörður - Vellir"
"26427",42929,"Íbúðareign",156,0,3,1,600,"Hafnarfjörður"
"26428",46793,"Raðhús",184.1,0,4,2,600,"Hafnarfjörður"
"26429",18323,"Íbúðareign",103.5,0,2,1,2050,"Keflavík"
"26430",7402,"Íbúðareign",57.1,0,1,1,2050,"Keflavík"
"26431",17400,"Íbúðareign",78.2,0,2,1,3020,"Borgarnes"
"26432",55600,"Raðhús",182,0,4,2,140,"Grafarvogur: Staðir"
"26433",36500,"Íbúðareign",100.7,0,4,1,90,"Holt/Tún"
"26434",34153,"Íbúðareign",112,1,2,1,351,"Kópavogur: Kórar"
"26435",34468,"Íbúðareign",121.6,1,2,1,180,"Grafarholt"
"26436",30500,"Íbúðareign",97.2,0,2,1,180,"Grafarholt"
"26437",27973,"Íbúðareign",94.9,0,2,2,600,"Hafnarfjörður"
"26438",27979,"Íbúðareign",72.2,0,1,1,80,"Hlíðar"
"26439",36463,"Íbúðareign",97.9,1,2,1,340,"Kópavogur: Lindir, Salir"
"26440",28665,"Íbúðareign",84.2,0,2,1,680,"Hafnarfjörður - Börð"
"26441",23186,"Íbúðareign",57,0,1,1,320,"Kópavogur: Austurbær"
"26442",25881,"Íbúðareign",48.9,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"26443",21488,"Íbúðareign",94.5,0,2,1,3000,"Akranes"
"26444",13944,"Einbýlishús",62,0,2,1,5135,"Skagafjörður"
"26445",24339,"Einbýlishús",167.2,0,5,1,6130,"Ólafsfjörður"
"26446",29670,"Íbúðareign",118.1,0,3,2,6030,"Akureyri: Efri brekka"
"26447",3600,"Íbúðareign",75.3,0,1,1,6210,"Húsavík"
"26448",28000,"Einbýlishús",115.8,0,4,1,7100,"Fellabær"
"26449",27123,"Raðhús",100,0,3,1,8010,"Selfoss"
"26450",18007,"Íbúðareign",70.4,0,1,1,8010,"Selfoss"
"26451",14300,"Raðhús",85.6,0,2,1,8010,"Selfoss"
"26452",39088,"Íbúðareign",100.9,0,3,1,100,"Laugarneshverfi/Vogar"
"26453",10945,"Einbýlishús",90.2,0,3,1,8155,"Skaftársvæði"
"26454",32459,"Íbúðareign",90.3,0,2,1,640,"Hafnarfjörður - Ásland"
"26455",25028,"Einbýlishús",132.3,0,4,1,3020,"Borgarnes"
"26456",27048,"Íbúðareign",73.2,0,2,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"26457",19000,"Íbúðareign",47,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26458",74000,"Íbúðareign",138.2,0,3,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26459",27000,"Íbúðareign",59.2,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26460",33000,"Íbúðareign",83.8,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26461",37000,"Íbúðareign",52.8,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26462",7888,"Raðhús",80.8,0,2,1,6070,"Árskógssandur/Hauganes"
"26463",14327,"Íbúðareign",60.6,0,1,1,6040,"Akureyri: Glerárhverfi"
"26464",20500,"Íbúðareign",108,0,2,2,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"26465",41906,"Raðhús",184.7,0,5,1,6040,"Akureyri: Glerárhverfi"
"26466",31399,"Raðhús",130.6,0,4,1,6040,"Akureyri: Glerárhverfi"
"26467",31281,"Einbýlishús",127.2,0,4,1,8010,"Selfoss"
"26468",35764,"Raðhús",143,0,4,1,2050,"Keflavík"
"26469",14294,"Íbúðareign",90.7,0,2,1,2050,"Keflavík"
"26470",36128,"Íbúðareign",109.1,1,2,1,6040,"Akureyri: Glerárhverfi"
"26471",23971,"Íbúðareign",71,0,2,1,100,"Laugarneshverfi/Vogar"
"26472",130775,"Fjölbýlishús",331.6,0,10,5,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"26473",12093,"Íbúðareign",59.3,0,1,1,3000,"Akranes"
"26474",34186,"Einbýlishús",123.7,0,4,1,3000,"Akranes"
"26475",29500,"Íbúðareign",125.8,1,3,1,3000,"Akranes"
"26476",25259,"Íbúðareign",101.6,0,2,1,91,"Háaleiti/Skeifa"
"26477",47324,"Raðhús",152.4,0,2,3,650,"Hafnarfjörður - Setberg"
"26478",43922,"Raðhús",157.6,0,3,1,820,"Mosfellsbær: Leirvogstunga"
"26479",62177,"Einbýlishús",197.9,0,5,2,520,"Garðabær: Ásar"
"26480",29836,"Íbúðareign",110.9,0,2,1,220,"Selás"
"26481",38225,"Einbýlishús",195,0,7,1,5110,"Sauðárkrókur"
"26482",33070,"Raðhús",117,1,2,1,820,"Mosfellsbær: Leirvogstunga"
"26483",2172,"Íbúðareign",52.5,0,1,1,4020,"Patreksfjörður"
"26484",6429,"Íbúðareign",79,0,2,1,4110,"Ísaafjörður: Nýrri byggð"
"26485",14595,"Íbúðareign",35.5,0,0,1,150,"Seljahverfi"
"26486",47828,"Íbúðareign",151.6,0,5,2,90,"Holt/Tún"
"26487",31951,"Íbúðareign",75.2,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"26488",33056,"Einbýlishús",150.2,0,4,1,320,"Kópavogur: Austurbær"
"26489",27998,"Íbúðareign",107.4,0,4,1,200,"Árbær"
"26490",44374,"Raðhús",160.1,0,4,3,200,"Árbær"
"26491",12374,"Íbúðareign",103.6,0,3,1,2050,"Keflavík"
"26492",29635,"Íbúðareign",87,0,3,1,100,"Laugarneshverfi/Vogar"
"26493",38330,"Íbúðareign",86.5,0,3,1,90,"Holt/Tún"
"26494",20534,"Íbúðareign",62.5,0,2,1,200,"Árbær"
"26495",48546,"Íbúðareign",122.7,1,2,1,550,"Garðabær: Urriðaholt"
"26496",94864,"Einbýlishús",274.3,0,4,3,80,"Hlíðar"
"26497",14300,"Íbúðareign",71.2,0,2,1,3000,"Akranes"
"26498",21486,"Íbúðareign",168.1,0,4,2,3000,"Akranes"
"26499",21907,"Íbúðareign",68.6,0,1,1,220,"Selás"
"26500",31005,"Íbúðareign",101.1,0,3,1,91,"Háaleiti/Skeifa"
"26501",28616,"Íbúðareign",78.6,1,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"26502",59879,"Einbýlishús",175,0,5,2,560,"Garðabær: Flatir"
"26503",8999,"Íbúðareign",57.8,0,1,1,3000,"Akranes"
"26504",20934,"Einbýlishús",80,0,2,1,3120,"Stykkishólmur"
"26505",20432,"Einbýlishús",218.5,0,6,2,3100,"Ólafsvík"
"26506",10000,"Íbúðareign",66.4,0,1,1,5020,"Blönduós"
"26507",9521,"Íbúðareign",71.2,0,1,1,7150,"Reyðarfjörður"
"26508",31986,"Íbúðareign",82.4,0,2,2,72,"Hagar/Melar vestan Hofsvallagötu"
"26509",35603,"Íbúðareign",109.8,1,3,1,340,"Kópavogur: Lindir, Salir"
"26510",10993,"Ósamþykkt íbúð",29.5,0,1,1,90,"Holt/Tún"
"26511",25655,"Íbúðareign",64,0,2,1,500,"Garðabær"
"26512",40448,"Íbúðareign",89.9,0,2,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"26513",24975,"Íbúðareign",55.7,1,2,1,500,"Garðabær"
"26514",24496,"Íbúðareign",55.7,1,2,1,500,"Garðabær"
"26515",31611,"Íbúðareign",77.5,1,2,1,500,"Garðabær"
"26516",30854,"Íbúðareign",75.8,1,2,1,500,"Garðabær"
"26517",23900,"Íbúðareign",48.5,1,2,1,500,"Garðabær"
"26518",33630,"Íbúðareign",76.3,1,2,1,500,"Garðabær"
"26519",27822,"Íbúðareign",64.8,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26520",28747,"Íbúðareign",84.2,0,2,2,283,"Hvassaleiti"
"26521",63838,"Einbýlishús",251.5,0,5,3,160,"Hólar, Berg"
"26522",33219,"Íbúðareign",99.4,0,3,2,320,"Kópavogur: Austurbær"
"26523",21475,"Íbúðareign",86.4,0,2,2,161,"Fell"
"26524",21569,"Íbúðareign",53.8,0,1,1,100,"Laugarneshverfi/Vogar"
"26525",28823,"Íbúðareign",77.8,0,1,1,100,"Laugarneshverfi/Vogar"
"26526",22494,"Íbúðareign",64.9,0,1,2,600,"Hafnarfjörður"
"26527",23689,"Íbúðareign",41.4,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26528",36705,"Íbúðareign",95.8,1,3,1,340,"Kópavogur: Lindir, Salir"
"26529",148648,"Einbýlishús",198.1,0,3,3,72,"Hagar/Melar vestan Hofsvallagötu"
"26530",83840,"Raðhús",119.3,0,6,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"26531",25655,"Íbúðareign",75.4,0,2,1,160,"Hólar, Berg"
"26532",58155,"Einbýlishús",161.8,0,3,2,100,"Laugarneshverfi/Vogar"
"26533",25840,"Einbýlishús",205,0,6,1,4020,"Patreksfjörður"
"26534",15000,"Einbýlishús",218,0,6,1,5135,"Skagafjörður"
"26535",19389,"Íbúðareign",84.2,0,1,1,6030,"Akureyri: Efri brekka"
"26536",40044,"Einbýlishús",201.7,0,5,1,6040,"Akureyri: Glerárhverfi"
"26537",35100,"Einbýlishús",116,0,4,1,6150,"Glæsibæjarhreppur Þéttbýli"
"26538",18666,"Íbúðareign",99.3,0,3,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"26539",42711,"Parhús",119.6,0,4,1,6010,"Akureyri: Naustahverfi"
"26540",18964,"Íbúðareign",73.5,0,2,1,6040,"Akureyri: Glerárhverfi"
"26541",26600,"Raðhús",119.1,0,4,1,6040,"Akureyri: Glerárhverfi"
"26542",45000,"Einbýlishús",186.2,0,4,1,6030,"Akureyri: Efri brekka"
"26543",16590,"Íbúðareign",56.8,0,1,1,6080,"Akureyri: Giljahverfi"
"26544",16588,"Íbúðareign",85.5,0,2,1,7110,"Egilsstaðir"
"26545",27285,"Íbúðareign",98.8,1,3,1,150,"Seljahverfi"
"26546",35928,"Raðhús",82,0,3,1,284,"Bústaðahverfi"
"26547",42158,"Einbýlishús",174.3,0,4,2,600,"Hafnarfjörður"
"26548",22896,"Íbúðareign",58.9,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26549",27969,"Einbýlishús",100.1,0,3,1,8010,"Selfoss"
"26550",21482,"Einbýlishús",108.3,0,3,1,8120,"Stokkseyri"
"26551",19761,"Einbýlishús",183.9,0,5,1,8200,"Vestmannaeyjar"
"26552",23700,"Íbúðareign",43.3,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"26553",118276,"Íbúðareign",128.8,1,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26554",142473,"Íbúðareign",165,2,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26555",34101,"Íbúðareign",86.2,0,3,1,100,"Laugarneshverfi/Vogar"
"26556",45943,"Raðhús",105.9,0,3,1,100,"Laugarneshverfi/Vogar"
"26557",13300,"Íbúðareign",100.3,0,2,1,8020,"Hveragerði"
"26558",54926,"Einbýlishús",234.5,0,6,3,500,"Garðabær"
"26559",22880,"Íbúðareign",70,0,1,1,320,"Kópavogur: Austurbær"
"26560",59700,"Íbúðareign",91.6,1,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26561",45490,"Íbúðareign",119,1,3,1,300,"Kópavogur: Vesturbær"
"26562",23275,"Íbúðareign",50,0,1,1,90,"Holt/Tún"
"26563",22372,"Íbúðareign",50.8,0,1,1,400,"Seltjarnarnes"
"26564",40914,"Íbúðareign",114.8,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"26565",36847,"Raðhús",104.4,0,2,1,3000,"Akranes"
"26566",27941,"Íbúðareign",113.3,0,3,1,3000,"Akranes"
"26567",31595,"Íbúðareign",108.5,1,2,1,3000,"Akranes"
"26568",27348,"Íbúðareign",86.8,1,1,1,3000,"Akranes"
"26569",14500,"Íbúðareign",78.2,0,2,1,3000,"Akranes"
"26570",17831,"Íbúðareign",114.5,0,3,1,3000,"Akranes"
"26571",28750,"Einbýlishús",114.6,0,3,1,8055,"Árnessvæði"
"26572",26785,"Einbýlishús",206.4,0,6,1,7210,"Höfn"
"26573",22052,"Raðhús",113.6,0,3,1,8020,"Hveragerði"
"26574",54829,"Einbýlishús",152.4,0,4,2,90,"Holt/Tún"
"26575",27285,"Íbúðareign",62.8,0,2,1,100,"Laugarneshverfi/Vogar"
"26576",29279,"Íbúðareign",95.6,0,1,1,100,"Laugarneshverfi/Vogar"
"26577",32785,"Íbúðareign",95.1,0,2,1,340,"Kópavogur: Lindir, Salir"
"26578",20957,"Íbúðareign",50.5,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26579",19964,"Íbúðareign",53.5,0,1,1,200,"Árbær"
"26580",89057,"Einbýlishús",217.3,0,4,2,540,"Garðabær: Arnarnes"
"26581",46870,"Íbúðareign",116,0,3,2,100,"Laugarneshverfi/Vogar"
"26582",55957,"Einbýlishús",164.7,0,4,2,600,"Hafnarfjörður"
"26583",56995,"Íbúðareign",171.3,0,4,1,520,"Garðabær: Ásar"
"26584",24473,"Íbúðareign",70.2,0,1,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"26585",28686,"Íbúðareign",59.5,1,1,1,85,"Kringlan"
"26586",38365,"Íbúðareign",143.9,0,3,1,600,"Hafnarfjörður"
"26587",51877,"Raðhús",166.2,0,4,1,320,"Kópavogur: Austurbær"
"26588",26833,"Íbúðareign",90.5,0,3,1,600,"Hafnarfjörður"
"26589",67834,"Íbúðareign",161.2,2,3,1,510,"Garðabær: Sjáland"
"26590",51416,"Raðhús",209.3,0,3,1,650,"Hafnarfjörður - Setberg"
"26591",34324,"Íbúðareign",100.2,1,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"26592",25899,"Íbúðareign",44.1,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"26593",31863,"Íbúðareign",74.1,0,2,1,80,"Hlíðar"
"26594",26284,"Íbúðareign",84.7,0,2,1,160,"Hólar, Berg"
"26595",41996,"Íbúðareign",117.2,0,3,1,70,"Melar: Að sjó"
"26596",40719,"Íbúðareign",93.3,1,1,1,90,"Holt/Tún"
"26597",62100,"Parhús",219.3,0,4,1,351,"Kópavogur: Kórar"
"26598",24561,"Íbúðareign",87.3,0,2,1,110,"Bryggjuhverfi"
"26599",23356,"Íbúðareign",85.1,0,2,2,200,"Árbær"
"26600",28776,"Íbúðareign",104.2,0,3,2,320,"Kópavogur: Austurbær"
"26601",45657,"Einbýlishús",155.6,0,4,1,281,"Réttarholt"
"26602",22788,"Íbúðareign",68.4,0,2,1,300,"Kópavogur: Vesturbær"
"26603",30986,"Íbúðareign",97.4,1,2,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"26604",29656,"Íbúðareign",68,0,1,1,90,"Holt/Tún"
"26605",43968,"Íbúðareign",102.2,0,3,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26606",23914,"Íbúðareign",83.9,0,2,1,600,"Hafnarfjörður"
"26607",31485,"Íbúðareign",97.3,0,3,1,100,"Laugarneshverfi/Vogar"
"26608",34350,"Íbúðareign",110.8,1,3,1,180,"Grafarholt"
"26609",70171,"Íbúðareign",130.6,1,3,1,90,"Holt/Tún"
"26610",31781,"Íbúðareign",103,0,2,1,350,"Kópavogur: Hvörf, Þing"
"26611",27667,"Íbúðareign",143.6,0,4,1,3120,"Stykkishólmur"
"26612",41400,"Íbúðareign",132.2,0,4,1,270,"Norðlingaholt"
"26613",45702,"Íbúðareign",90.1,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"26614",52252,"Íbúðareign",115.5,2,2,1,90,"Holt/Tún"
"26615",33661,"Íbúðareign",89.6,0,2,1,91,"Háaleiti/Skeifa"
"26616",31883,"Íbúðareign",108.8,0,2,1,640,"Hafnarfjörður - Ásland"
"26617",39426,"Einbýlishús",178.6,0,6,0,320,"Kópavogur: Austurbær"
"26618",31635,"Íbúðareign",102.3,1,2,2,110,"Bryggjuhverfi"
"26619",53161,"Raðhús",176.9,0,4,2,500,"Garðabær"
"26620",37457,"Íbúðareign",97.7,0,2,1,500,"Garðabær"
"26621",24380,"Íbúðareign",77.7,0,2,1,170,"Neðra-Breiðholt"
"26622",40916,"Íbúðareign",85.3,1,2,1,281,"Réttarholt"
"26623",62859,"Raðhús",185.4,0,5,2,280,"Fossvogur"
"26624",26200,"Íbúðareign",99.4,0,3,1,600,"Hafnarfjörður"
"26625",21842,"Íbúðareign",58.4,1,2,1,281,"Réttarholt"
"26626",27814,"Raðhús",143.5,0,4,1,6040,"Akureyri: Glerárhverfi"
"26627",31802,"Parhús",108.2,0,3,1,6140,"Dalvík"
"26628",20070,"Íbúðareign",87.9,0,3,1,6030,"Akureyri: Efri brekka"
"26629",25972,"Íbúðareign",111.5,0,2,2,6030,"Akureyri: Efri brekka"
"26630",11040,"Íbúðareign",58.1,0,1,1,6040,"Akureyri: Glerárhverfi"
"26631",32892,"Íbúðareign",107.8,1,2,1,2050,"Keflavík"
"26632",12126,"Íbúðareign",89.6,0,2,1,2060,"Grindavík"
"26633",55000,"Einbýlishús",150.3,0,3,2,2050,"Keflavík"
"26634",35494,"Raðhús",125,0,3,1,2040,"Njarðvík"
"26635",16708,"Einbýlishús",75,0,1,1,2020,"Sandgerði"
"26636",24488,"Raðhús",121.4,0,4,1,2060,"Grindavík"
"26637",24029,"Einbýlishús",125.7,0,3,2,2020,"Sandgerði"
"26638",8500,"Íbúðareign",102.2,0,3,1,2010,"Vogar"
"26639",30200,"Raðhús",128.9,0,5,1,2050,"Keflavík"
"26640",18870,"Parhús",152.8,0,4,1,2050,"Keflavík"
"26641",17500,"Íbúðareign",93.4,0,2,1,2050,"Keflavík"
"26642",46520,"Íbúðareign",115,1,3,1,90,"Holt/Tún"
"26643",56801,"Einbýlishús",157.7,0,4,2,220,"Selás"
"26644",28432,"Íbúðareign",87.3,0,2,1,700,"Garðarbær: Álftanes"
"26645",20500,"Íbúðareign",96.3,0,1,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"26646",11700,"Íbúðareign",56.4,0,2,1,7210,"Höfn"
"26647",43555,"Íbúðareign",111.5,0,3,1,280,"Fossvogur"
"26648",29641,"Íbúðareign",96.1,0,2,1,700,"Garðarbær: Álftanes"
"26649",32989,"Íbúðareign",93.3,1,3,1,330,"Kópavogur: Hjallar, Smárar"
"26650",22628,"Íbúðareign",66.1,0,2,1,170,"Neðra-Breiðholt"
"26651",25188,"Íbúðareign",55.2,1,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"26652",42934,"Íbúðareign",159.7,1,2,1,351,"Kópavogur: Kórar"
"26653",59656,"Parhús",177.2,0,5,1,340,"Kópavogur: Lindir, Salir"
"26654",24000,"Íbúðareign",56.8,0,2,1,75,"Skerjafjörður"
"26655",59022,"Einbýlishús",205.2,0,4,2,600,"Hafnarfjörður"
"26656",38709,"Íbúðareign",113.9,0,3,2,400,"Seltjarnarnes"
"26657",56651,"Íbúðareign",112.9,0,3,1,510,"Garðabær: Sjáland"
"26658",26900,"Íbúðareign",62.3,0,1,1,90,"Holt/Tún"
"26659",39350,"Parhús",148.9,0,4,0,650,"Hafnarfjörður - Setberg"
"26660",38052,"Íbúðareign",103.4,1,3,1,680,"Hafnarfjörður - Börð"
"26661",45800,"Íbúðareign",119.7,1,3,1,510,"Garðabær: Sjáland"
"26662",42982,"Íbúðareign",91.8,0,2,2,70,"Melar: Að sjó"
"26663",21357,"Íbúðareign",62.2,0,1,1,320,"Kópavogur: Austurbær"
"26664",42745,"Íbúðareign",136,0,3,1,350,"Kópavogur: Hvörf, Þing"
